-1.6246960441,-2.45491467601,-2.52366923955,-3.0356829981,2.73937356994,1.73620579473,-0.0,-0.0,-0.0
-1.6246960441,-2.45491467601,-2.52366923955,-3.0356829981,2.73937356994,1.73620579473,-0.0,-0.0,-0.0
-1.6246960441,-2.45491467601,-2.52366923955,-3.0356829981,2.73937356994,1.73620579473,-0.0,-0.0,-0.0
-1.6246960441,-2.45491467601,-2.52366923955,-3.0356829981,2.73937356994,1.73620579473,-0.0,-0.0,-0.0
-1.6246960441,-2.45491467601,-2.52366923955,-3.0356829981,2.73937356994,1.73620579473,-0.0,-0.0,-0.0
-1.6246960441,-2.45491467601,-2.52366923955,-3.0356829981,2.73937356994,1.73620579473,-0.0,-0.0,-0.0
-1.6246960441,-2.45491467601,-2.52655663881,-3.0356829981,2.74294353738,1.73620579473,-0.0,-0.0,-0.0
-1.6246960441,-2.45736904527,-2.54869416537,-3.0356829981,2.74889357189,1.73620579473,-0.0,-0.0,-0.0
-1.6246960441,-2.4614596607,-2.59296895218,-3.0356829981,2.75603350677,1.73620579473,-0.0,-0.0,-0.0
-1.6246960441,-2.46473215305,-2.63050647406,-3.0356829981,2.76198354128,1.73620579473,-0.0,-0.0,-0.0
-1.6246960441,-2.46636839922,-2.65168126788,-3.0356829981,2.76436360835,1.73620579473,-0.0,-0.0,-0.0
-1.6246960441,-2.46309590688,-2.65553139987,-3.03449309772,2.76198354128,1.73620579473,-0.0,-0.0,-0.0
-1.62565851052,-2.44264282971,-2.63820647172,-3.03092286396,2.73223363506,1.73620579473,-0.0,-0.0,-0.0
-1.62758397598,-2.40991790623,-2.59585635143,-3.02378292908,2.67749369043,1.73620579473,-0.0,-0.0,-0.0
-1.63047137524,-2.3870104598,-2.54965663179,-3.02021322796,2.6358437152,1.73620579473,-0.0,-0.0,-0.0
-1.63335877449,-2.37637485967,-2.52559417239,-3.01783289457,2.6239439125,1.73620579473,-0.0,-0.0,-0.0
-1.63624617374,-2.37964735202,-2.52366923955,-3.0166429942,2.6358437152,1.73620579473,-0.0,-0.0,-0.0
-1.63817110658,-2.40010042919,-2.54965663179,-3.01307329307,2.68582379201,1.73620579473,-0.0,-0.0,-0.0
-1.639133573,-2.42218975253,-2.598744017,-3.0118833927,2.73818366957,1.73620579473,-0.0,-0.0,-0.0
-1.639133573,-2.42955286032,-2.63243140689,-3.00950305932,2.76555350872,1.73620579473,-0.0,-0.0,-0.0
-1.64105850583,-2.42218975253,-2.63724373898,-3.00474292518,2.76793357579,1.73620579473,-0.0,-0.0,-0.0
-1.64202097225,-2.39600981375,-2.62569387565,-2.9785629864,2.74770367152,1.73620579473,-0.0,-0.0,-0.0
-1.64202097225,-2.36328489028,-2.58815635377,-2.95000324687,2.70486352959,1.73620579473,-0.0,-0.0,-0.0
-1.64202097225,-2.3371049515,-2.55735662945,-2.93215314335,2.68106365788,1.73620579473,-0.0,-0.0,-0.0
-1.64202097225,-2.32565122828,-2.55158156462,-2.92144350734,2.68463362532,1.73620579473,-0.0,-0.0,-0.0
-1.64202097225,-2.32565122828,-2.57275662477,-2.91549347284,2.72509370018,1.73620579473,-0.0,-0.0,-0.0
-1.64202097225,-2.32974184372,-2.62473140923,-2.9107333387,2.79292334788,1.73620579473,-0.0,-0.0,-0.0
-1.64202097225,-2.33792307459,-2.68248125852,-2.90835353795,2.84052335762,1.73620579473,-0.0,-0.0,-0.0
-1.64202097225,-2.34037744385,-2.72290617966,-2.90716363758,2.86432322933,1.73620579473,-0.0,-0.0,-0.0
-1.64202097225,-2.3371049515,-2.73445604299,-2.90597320457,2.86789319678,1.73620579473,-0.0,-0.0,-0.0
-1.64394643772,-2.31746999741,-2.72771877806,-2.89645346894,2.84647339213,1.73620579473,-0.0,-0.0,-0.0
-1.64394643772,-2.29619879716,-2.69210618902,-2.8857433003,2.79411351457,1.73620579473,-0.0,-0.0,-0.0
-1.64394643772,-2.28392695085,-2.64686893579,-2.8809836988,2.75246353933,1.73620579473,-0.0,-0.0,-0.0
-1.64394643772,-2.2806544585,-2.6228064764,-2.87860336542,2.73818366957,1.73620579473,-0.0,-0.0,-0.0
-1.64394643772,-2.29047193555,-2.62088127725,-2.87622356467,2.74889357189,1.73620579473,-0.0,-0.0,-0.0
-1.64490890414,-2.31419750507,-2.64879386863,-2.87384323128,2.79530341494,1.73620579473,-0.0,-0.0,-0.0
-1.64490890414,-2.32974184372,-2.70269358593,-2.87265333091,2.83933345725,1.73620579473,-0.0,-0.0,-0.0
-1.64490890414,-2.3371049515,-2.75081850473,-2.87146343053,2.86432322933,1.73620579473,-0.0,-0.0,-0.0
-1.64587137056,-2.33874119767,-2.77391849771,-2.87027353016,2.87384323128,1.73620579473,-0.0,-0.0,-0.0
-1.64683383697,-2.33383245915,-2.77488096412,-2.86908362978,2.86432322933,1.73620579473,-0.0,-0.0,-0.0
